user,item,estimated_rating
7,4993,4.600158479647721
7,912,4.4689136278469554
7,1221,4.41306826653753
7,969,4.400095617327306
7,5952,4.387724089700796
7,858,4.330390158711002
7,7153,4.30839610729734
7,58559,4.2682056023305055
7,2959,4.266181783256715
7,1276,4.249935787777943
7,7502,4.241075751472073
7,905,4.233330011614482
7,3035,4.231430936837797
7,3683,4.200882280213423
7,1193,4.1903613303878675
7,50,4.189071637241722
7,1228,4.188880949769969
7,1233,4.187603813347016
7,1254,4.18003003133576
7,59315,4.177289453742698
7,31658,4.172826331387064
7,953,4.155917133487861
7,608,4.150302477616613
7,2019,4.148466157584955
7,3469,4.141678407364499
7,527,4.141237625171865
7,162,4.131449807579594
7,2064,4.117585171420231
7,968,4.113551053679468
7,903,4.109546213212506
7,1209,4.106964213678338
7,296,4.1053767411519
7,911,4.102150866811073
7,3435,4.102092534085731
7,593,4.101001016581544
7,923,4.096844939642
7,904,4.0957502334565685
7,1212,4.093745897796423
7,3363,4.090149084348852
7,1147,4.0853214271563125
8,926,4.62510019110395
8,2019,4.524123218723011
8,969,4.473423000069407
8,608,4.453413434558834
8,908,4.395284591014822
8,48516,4.393373559100129
8,1952,4.393182743625378
8,905,4.375342074985377
8,1276,4.3741283609229535
8,3462,4.358616628239582
8,1172,4.350009686415875
8,899,4.343422212295796
8,1199,4.339052373449148
8,904,4.333215856976441
8,2064,4.322069399740988
8,1217,4.321416420128324
8,923,4.316822340247339
8,31658,4.311916619708599
8,1212,4.309506517484511
8,1221,4.301792220619787
8,954,4.284230558156401
8,7502,4.280014500783096
8,913,4.279658310448607
8,86882,4.276923550295623
8,1223,4.275842495410236
8,2917,4.274637285788032
8,903,4.273553636481838
8,306,4.268205370935913
8,953,4.267247539003655
8,912,4.26517091807792
8,1203,4.26410190416043
8,898,4.258944397318987
8,750,4.252416039584228
8,2318,4.251542102283495
8,60069,4.248777471973294
8,922,4.243836900162016
8,61240,4.2425006718020075
8,6016,4.241914968268759
8,2132,4.239258871590251
8,88125,4.237285588066758
9,1197,4.483771183732981
9,1221,4.447564095238755
9,858,4.417899269807082
9,913,4.4073648781598616
9,898,4.386808743474879
9,926,4.368629695508943
9,1250,4.3546257490079405
9,7153,4.3510184212280105
9,1230,4.343352939124339
9,4226,4.3377343244644235
9,969,4.33140539878503
9,1213,4.319088616620029
9,6016,4.314046393691111
9,7502,4.302874637545701
9,3462,4.29642191684019
9,1945,4.290580672152831
9,1217,4.289414818878732
9,2064,4.276490369771867
9,48516,4.273924593932427
9,1207,4.264203468350063
9,56782,4.260159266576504
9,8132,4.257859638987798
9,2019,4.257700014939273
9,1203,4.257685684361769
9,3022,4.257617984771465
9,2690,4.257031522046715
9,106782,4.250421917572212
9,905,4.247112043106642
9,1228,4.246241111866637
9,750,4.244681844816462
9,994,4.23962079786434
9,1276,4.236788598868197
9,1136,4.236558192174457
9,912,4.2334353403576985
9,904,4.22976297140513
9,1211,4.229251612260052
9,4993,4.227645588762446
9,5971,4.224972462138158
9,3435,4.224329971410103
9,922,4.21640004938664
10,969,4.628172275366116
10,2019,4.577504184505896
10,1221,4.5605474409113596
10,5995,4.538973998873352
10,858,4.528251115011927
10,905,4.503369298584328
10,4226,4.480446120347079
10,913,4.476124708304009
10,3462,4.476076054899746
10,6016,4.438438119825984
10,7502,4.427097951606357
10,8132,4.4220547884796435
10,1060,4.418281877573851
10,926,4.416417381837915
10,2690,4.410881723244494
10,2064,4.40815200240606
10,1217,4.403290260629683
10,2329,4.399668173894987
10,1276,4.39874499554816
10,1939,4.396060471925034
10,2318,4.39208733874429
10,1252,4.391336896796806
10,912,4.389399706906985
10,48780,4.388702915905798
10,1203,4.388228035228075
10,2542,4.38820354494089
10,2359,4.382592040562732
10,1178,4.380844313164876
10,3022,4.3773413959832235
10,1299,4.37363217466141
10,3088,4.368393136602982
10,898,4.366249118148728
10,69481,4.360875867355841
10,1204,4.359425131113138
10,1212,4.356537683020873
10,3735,4.349088271414325
10,57669,4.344161520608903
10,116797,4.3405422653188275
10,306,4.339141613427746
10,44555,4.338947393184885
11,1221,5.0
11,593,5.0
11,858,5.0
11,1147,4.8973972293232535
11,1193,4.89357463782315
11,318,4.882735897672798
11,4993,4.847631048447293
11,913,4.844872707136325
11,1228,4.835121400400228
11,969,4.828013641598951
11,2318,4.799619715970544
11,1276,4.7864469253390425
11,1217,4.778198085506827
11,1198,4.77680250472786
11,926,4.767236013868245
11,1259,4.74638645500145
11,2064,4.745161950129866
11,1225,4.74364931275478
11,905,4.736290645615997
11,5952,4.734902548808559
11,3504,4.7251710877012085
11,1237,4.722278409184507
11,1254,4.722257688264698
11,2571,4.720425771841103
11,1079,4.717713237732455
11,800,4.709322084911873
11,1304,4.7070811813747255
11,1204,4.706165957296479
11,3030,4.700613631882225
11,608,4.69980011548437
11,260,4.699398564301213
11,968,4.6993591713893705
11,106920,4.696180272433113
11,7153,4.68413410690691
11,954,4.683049116018837
11,5902,4.68279270031658
11,1172,4.6815119434579575
11,6787,4.681288462200547
11,3983,4.679709074204329
11,1288,4.675135960998138
12,3035,3.9069404378812607
12,3462,3.827893174824027
12,1953,3.800854903011775
12,1217,3.7966003850559153
12,3022,3.7788802258473186
12,194,3.7737653538405804
12,1276,3.7544625719258615
12,1175,3.746385606408434
12,6787,3.731729987149966
12,115617,3.7298698907777723
12,904,3.7260750827142393
12,5971,3.704972945825325
12,1500,3.6889173838755744
12,2019,3.686353629682798
12,1214,3.681979751450812
12,5225,3.677902224516112
12,6016,3.6737293863504457
12,969,3.673031782462235
12,922,3.6603565848760384
12,1060,3.659927418042902
12,2010,3.6550361795276496
12,44191,3.6496597997015336
12,1333,3.636187909568805
12,2542,3.6325087006236583
12,318,3.6302499058548205
12,5816,3.6224034316930114
12,5995,3.620960003559025
12,1136,3.609255466965091
12,555,3.607969702592559
12,57669,3.60659954315827
12,7075,3.60329762320828
12,88129,3.601863431346623
12,109487,3.59516489401774
12,56782,3.595155206042214
12,8132,3.5935319120389106
12,50,3.5927304343027506
12,72641,3.588750222288098
12,1254,3.5870600464103597
12,903,3.586588912981085
12,3671,3.5862249163302824
13,6016,4.446142942542598
13,1228,4.440934848241943
13,2019,4.424988125808415
13,2064,4.36684046706345
13,969,4.364110245795574
13,913,4.326287554191647
13,1945,4.308682164689949
13,307,4.295999819646608
13,4235,4.283047513845803
13,904,4.278934078867407
13,31658,4.267974976723599
13,3462,4.264748381941314
13,745,4.262838033105222
13,1221,4.251242796191989
13,899,4.248195762116857
13,608,4.247441222421609
13,1276,4.238273928021879
13,1233,4.237216203530112
13,922,4.2313350025723935
13,2973,4.230570650767468
13,27803,4.222534406414776
13,2289,4.213563824060649
13,905,4.210996883751074
13,858,4.202108096574882
13,475,4.200700935920492
13,68237,4.199028904848586
13,4973,4.19672516575269
13,3089,4.195566925348778
13,232,4.192323134248603
13,106782,4.19216241998306
13,2300,4.1853305101700595
13,926,4.185089327715271
13,194,4.184963608198467
13,2858,4.177533559768151
13,903,4.168084272144286
13,750,4.166149276825377
13,3088,4.164329024258033
13,26729,4.163538836446905
13,3030,4.161222335623492
13,2959,4.161212210339604
14,4993,4.507098675551629
14,2019,4.387486973999201
14,7153,4.368365032887084
14,5952,4.309921903056611
14,1276,4.291293770207714
14,318,4.217726989197991
14,58559,4.183508703099735
14,926,4.1608495536722145
14,6016,4.156278471135914
14,2692,4.1395982522705275
14,905,4.137310353239143
14,1221,4.13610050173308
14,2571,4.1028126916952825
14,593,4.098716727906518
14,858,4.094742493296434
14,296,4.086566979312573
14,1197,4.08456390259435
14,50,4.061985852541444
14,3088,4.058746737409045
14,969,4.039820598738458
14,48780,4.039553058556388
14,923,4.031355889016468
14,3022,4.022383768119515
14,527,4.0146230266378815
14,7502,4.013870236462754
14,2318,4.008051117849341
14,293,4.007990055922641
14,903,4.007921989493475
14,72226,4.005573618597347
14,2762,3.997971785820333
14,260,3.9972989555318748
14,1213,3.995930511499952
14,904,3.994273503542302
14,1228,3.985534792861236
14,608,3.9805136668109653
14,2186,3.979832888064801
14,3730,3.979598822580101
14,306,3.9784566907529286
14,2300,3.9773303322506806
14,1203,3.976917688944738
15,1090,3.8468529451341964
15,7320,3.725939625889018
15,31658,3.705900259473912
15,7502,3.684010566864618
15,51091,3.6604369885627714
15,2144,3.649484822364816
15,1077,3.640128261707609
15,2481,3.62169950394377
15,7022,3.6176979245928282
15,1278,3.601253968341953
15,147,3.580024874007442
15,109161,3.5685995383205036
15,3211,3.5606772843908776
15,75440,3.54687788236187
15,32591,3.5356341508329208
15,3310,3.523340653746587
15,3521,3.515247964742284
15,26094,3.5087581411147815
15,5782,3.5031821071367917
15,3507,3.4914007510949663
15,7024,3.48260991897052
15,6959,3.4819853341719864
15,6518,3.4762936865282663
15,2300,3.4741780124586215
15,26776,3.468265437110875
15,2989,3.464953458996037
15,5121,3.460496908702674
15,6244,3.459992298903143
15,7881,3.452469400465194
15,104597,3.4514411687994206
15,59387,3.4315620024368547
15,1939,3.42982110238585
15,1076,3.419802914328709
15,6412,3.410346097928359
15,1082,3.403815619657438
15,1411,3.4000385376492663
15,6669,3.3931588795686003
15,140759,3.392755239584127
15,8684,3.3922171881088437
15,48142,3.3911672155575125
16,858,4.7934395947735275
16,2064,4.747594697589301
16,969,4.696960661219294
16,1221,4.693964966886684
16,994,4.692394821774949
16,1172,4.689576125388253
16,3035,4.689335776820217
16,2959,4.681816290602088
16,1228,4.673245759381134
16,608,4.662383884300986
16,913,4.6598697787611005
16,1276,4.655201839824584
16,1254,4.646453525579282
16,2019,4.6416153639726225
16,106920,4.6378561596650325
16,68237,4.632967715040991
16,7502,4.627836749519028
16,1256,4.626763945843238
16,1203,4.611589007049759
16,1247,4.6096320344417325
16,3468,4.608986546144111
16,1198,4.606518453279257
16,69481,4.603118365665818
16,475,4.602382085260643
16,905,4.5951445043357095
16,1193,4.592697342732439
16,3088,4.591979445360989
16,1299,4.591024053012519
16,296,4.588486887656879
16,1233,4.5839631828355785
16,4226,4.569614965780355
16,3462,4.568910102801106
16,1945,4.5663219412011244
16,745,4.562155502178822
16,54881,4.558770187639906
16,593,4.554140102528257
16,926,4.553188836620507
16,3037,4.551108859470662
16,308,4.548202222539992
16,3359,4.539149575759525
17,898,4.846510115908707
17,926,4.820682554840998
17,1292,4.789736295840988
17,1196,4.740147293396343
17,1945,4.711951652056187
17,1361,4.67094448689862
17,1200,4.613687948135297
17,105504,4.610417403899291
17,6796,4.583207437131827
17,1228,4.582029691214155
17,994,4.579503154210909
17,969,4.5680524136995695
17,2064,4.559088692854475
17,4235,4.555417257938138
17,745,4.547465850541435
17,7265,4.547176094438538
17,1148,4.524225530992645
17,1207,4.523779751816704
17,3022,4.513676751866095
17,899,4.4981060909563215
17,515,4.4972311179996245
17,1304,4.49713454192066
17,750,4.487938339055268
17,909,4.479263890355079
17,1243,4.475240627013406
17,1023,4.466525488161242
17,551,4.4650259441734645
17,968,4.456251719016823
17,3211,4.447758739419223
17,106782,4.443745169959313
17,51540,4.44142743206158
17,58,4.44130101026104
17,893,4.440502376541012
17,3462,4.43693437380223
17,1254,4.4342884253567005
17,96079,4.4340496139799175
17,1217,4.431712320320483
17,1948,4.425907941016017
17,16,4.4255918656471485
17,1178,4.423384591972937
18,858,4.568786939470732
18,913,4.412543984823458
18,2692,4.374810509734949
18,1276,4.372005381051053
18,318,4.360614373530062
18,1228,4.357859605156622
18,111,4.349830905064106
18,2064,4.343328578594028
18,750,4.310687249400991
18,926,4.292621790768808
18,1221,4.278462222736209
18,50,4.269979903175466
18,969,4.267758467781552
18,3462,4.257382358637353
18,68157,4.246848299935285
18,905,4.241976809544459
18,3088,4.237937516819643
18,296,4.23583245032307
18,1948,4.22599825700361
18,1172,4.22320133435259
18,899,4.2222886770101855
18,2318,4.215506339636445
18,2019,4.207299072727995
18,923,4.207215912658632
18,904,4.190067891561424
18,1254,4.1893921417426006
18,912,4.187502004762069
18,745,4.1834043551579105
18,31658,4.180106297158736
18,5902,4.176299791100393
18,58559,4.175021526535254
18,48780,4.174965633413525
18,3507,4.171536625245596
18,3730,4.169680758347719
18,1252,4.159964179928192
18,908,4.158228212204357
18,1175,4.157828744564254
18,527,4.153782299167508
18,50872,4.153331209249115
18,1207,4.14600078153119
19,905,4.5294336429984305
19,926,4.527569822867288
19,3435,4.3828074958840215
19,4973,4.379889171624563
19,899,4.357193698794932
19,7502,4.344937854627609
19,922,4.338571682325156
19,2959,4.329914746609151
19,2064,4.30731401923406
19,919,4.304363125958113
19,31658,4.2951624933223185
19,1939,4.288956450916491
19,2804,4.278607420487689
19,778,4.270473060038999
19,1948,4.241597149827253
19,6787,4.240431613330683
19,3362,4.238572153462259
19,48516,4.233702894244509
19,3462,4.232333977948961
19,30749,4.228835565239455
19,1732,4.223401320994445
19,1945,4.219338292167869
19,76093,4.215745965394067
19,3200,4.214435824509744
19,88125,4.2129470668685185
19,3949,4.212894139824105
19,2973,4.211675339219079
19,6807,4.196165692405984
19,4226,4.189630157612367
19,1234,4.188128370153132
19,2997,4.176266593137847
19,6016,4.1754554776664285
19,3654,4.1720013410912165
19,1209,4.171158954236479
19,3735,4.169166446264326
19,3359,4.165772639501444
19,5995,4.1580785874545105
19,3469,4.151972910082709
19,81845,4.150263223209607
19,1172,4.146386304650773
20,969,4.359340571076707
20,1199,4.215213833477389
20,2804,4.160700917394964
20,8132,4.1252813304052784
20,44555,4.100372808979412
20,2542,4.088640935167533
20,1217,4.05618324009613
20,955,4.049450139175259
20,922,4.030952377260136
20,3653,4.018447080123518
20,534,4.005324211327449
20,1283,3.9827573279534114
20,1276,3.982626404239236
20,1203,3.9763341868145274
20,31658,3.9746348272892056
20,1262,3.973233287371969
20,1272,3.9697708425988667
20,1281,3.964558602894772
20,1260,3.9599994896046273
20,112552,3.9537862339701575
20,47610,3.9496482985243926
20,280,3.945214681394496
20,96588,3.9423661740492673
20,41527,3.942214075500804
20,2938,3.9418532544619342
20,1936,3.941352665508505
20,272,3.9385120332307717
20,3022,3.936015230471796
20,6063,3.935498322118279
20,940,3.9338539562863906
20,2692,3.9324723883587294
20,5444,3.93004766494534
20,3037,3.9294390694256935
20,3730,3.928079835220513
20,475,3.926205853242657
20,88125,3.921689903107018
20,2396,3.9193320887901346
20,903,3.91603046024868
20,115569,3.913879853284908
20,951,3.90874646000967
21,3730,4.229181904146902
21,50,4.220529293188621
21,1276,4.171011932309533
21,3462,4.1431500201551925
21,8132,4.128394279533506
21,926,4.113258123537973
21,306,4.112303635004242
21,2542,4.10575469195942
21,1945,4.10567731225811
21,905,4.104870039139293
21,31658,4.102315890587666
21,76093,4.10075669229597
21,5995,4.093881793795127
21,318,4.0801510861410355
21,1704,4.078774974538102
21,994,4.071690411351742
21,7502,4.065499528855733
21,86882,4.06545452546676
21,1207,4.060650256017969
21,1204,4.059549692992118
21,475,4.058357582306791
21,898,4.058005456079548
21,2318,4.055648492219455
21,2571,4.055061587172143
21,2064,4.047356390472785
21,1197,4.04625259671319
21,116797,4.044516908080088
21,2858,4.042938763345111
21,88125,4.034326793518056
21,1237,4.032382622794175
21,48516,4.031705709786649
21,78499,4.031310207359336
21,1361,4.026722630591457
21,745,4.013068096867553
21,4973,4.0099385269812675
21,69481,4.009587490949324
21,608,4.008358462312558
21,1948,4.007932304780725
21,2804,3.9960071183750423
21,308,3.9959656484923425
22,1254,4.340686624456118
22,1221,4.333855882495583
22,898,4.2976008908792025
22,1217,4.264330612123227
22,50,4.249465952916829
22,3730,4.190884766566349
22,1203,4.1846680218396575
22,904,4.184337914018052
22,73,4.1677085215946805
22,969,4.166644198021569
22,306,4.153068188433473
22,97304,4.149268656553113
22,79702,4.147106530489862
22,905,4.143258131505161
22,1197,4.142225149945958
22,56782,4.132253611032516
22,7502,4.131213194693144
22,5971,4.120769478657974
22,1228,4.1186959653209945
22,2064,4.112656467363212
22,33166,4.111382799228648
22,1259,4.108790500030519
22,750,4.106295827684473
22,5418,4.1038617514822
22,1304,4.1003081092819835
22,1136,4.100122684157373
22,1209,4.093526689210801
22,1237,4.09285734866965
22,293,4.092055592493358
22,534,4.0801003396670605
22,1193,4.0771578326993145
22,1252,4.072493495346104
22,69481,4.070070948198552
22,8874,4.069707921574057
22,308,4.068921708519947
22,272,4.068466098260726
22,59315,4.06589116566424
22,968,4.064326867153683
22,913,4.061465137536617
22,162,4.057496165403657
23,27773,4.519673780734538
23,373,4.309224698569294
23,58559,4.230325641003781
23,7502,4.229890727603907
23,968,4.226230665507032
23,2318,4.225755293546183
23,162,4.225216902035023
23,1224,4.215116184472674
23,994,4.214956336657909
23,8132,4.2047934725972
23,951,4.200368108518493
23,2064,4.19746092251968
23,52885,4.188208600014345
23,2144,4.166419012530354
23,2300,4.158674412859563
23,5782,4.154113759193614
23,3476,4.150293017417578
23,2232,4.1477367857921585
23,86882,4.139462324703122
23,3196,4.135627041754891
23,3035,4.1292425008413005
23,92259,4.1245595965512
23,3469,4.122787120367506
23,950,4.12084615938224
23,106920,4.120624291067313
23,8874,4.118642287709357
23,2125,4.112240806023885
23,1264,4.107987118055079
23,741,4.093262431647957
23,3683,4.091673288761583
23,3728,4.091117295050896
23,581,4.087042705273591
23,1948,4.085591650805108
23,3007,4.07947175448129
23,232,4.078992393234395
23,1299,4.0785796559955285
23,79132,4.075844921600504
23,44195,4.0716319042589495
23,1374,4.07095290950839
23,7022,4.068072411007311
24,858,4.813751390980382
24,1221,4.718919551607037
24,1213,4.578647422865774
24,1252,4.533474451034796
24,2064,4.471295988508476
24,1207,4.451102534456122
24,7502,4.449202856758236
24,1196,4.4186542351064455
24,1228,4.409600371337908
24,2571,4.404537867081392
24,6016,4.403372702124345
24,913,4.384346888294012
24,162,4.373849361659216
24,318,4.373388213748113
24,1304,4.369713261381231
24,2019,4.3693404120422565
24,969,4.368474952572862
24,106920,4.3684248339076355
24,5995,4.35870085343094
24,904,4.353141194809969
24,1945,4.343752443466148
24,905,4.342769800922313
24,1136,4.325563229772701
24,1276,4.314162653908643
24,1193,4.311304425525637
24,750,4.3095253047686475
24,3462,4.299921755612305
24,1617,4.299643017950373
24,903,4.298274480948374
24,4993,4.297927281357184
24,1254,4.2947430285097825
24,1089,4.287600002617106
24,4226,4.286482194529956
24,534,4.284838887289211
24,6787,4.2836089788002765
24,1209,4.281234622715466
24,2318,4.273289744585478
24,5971,4.27244183396932
24,1172,4.271676521562122
24,50,4.271099141537847
25,969,4.3627907125398595
25,296,4.202442838959775
25,1196,4.199038706288448
25,905,4.173525869448873
25,1945,4.144664747819962
25,4235,4.1386275790414935
25,2324,4.113529198536384
25,1172,4.0926627372403335
25,2542,4.086424286187754
25,1217,4.083216503953294
25,3462,4.073433830848786
25,922,4.068584400737396
25,1197,4.047446875886762
25,745,4.047066880750241
25,8132,4.027766569103331
25,318,4.026684875349236
25,926,4.022004412034898
25,307,4.019192421215625
25,4226,4.012323651445718
25,968,4.010719134386616
25,2064,4.01005136375864
25,1304,4.00573843165656
25,953,4.003618314883434
25,33166,4.0018168257369995
25,308,3.9826921534548143
25,2318,3.981064506014435
25,7502,3.977306130923654
25,913,3.9772802786178367
25,1293,3.9742851648186486
25,1948,3.9682467543843245
25,6016,3.9682330023201047
25,1207,3.9513456486857015
25,916,3.947533660954923
25,1060,3.946263086896512
25,4993,3.9439115779747693
25,260,3.9435284848625676
25,30749,3.9379923076974706
25,1411,3.932897949654138
25,1281,3.930784923243299
25,68157,3.929386952346049
26,3462,4.354738354199898
26,44555,4.254959854916204
26,954,4.225797756468357
26,969,4.211543465885514
26,1237,4.17812366125787
26,2690,4.169754205074385
26,1172,4.166852412481601
26,1283,4.146933002548604
26,527,4.125398261901091
26,68237,4.104555507004595
26,899,4.0992596304491205
26,1228,4.0970348161548165
26,58,4.080304174295313
26,1217,4.07979832049071
26,101,4.076667535520745
26,3504,4.075895203433682
26,923,4.07174240439762
26,307,4.071015169231379
26,3022,4.063837618436054
26,232,4.037195716338545
26,27803,4.028617724442142
26,1945,4.024962816917038
26,1250,4.0225383017639365
26,109374,4.020630315133468
26,1948,4.017799774047045
26,1259,4.010213306703259
26,7502,4.0079062173860525
26,98491,4.006822754050895
26,1247,4.005993287537972
26,111,4.003774723371144
26,2186,4.001771356408469
26,99114,4.00136690560858
26,64034,4.0011422862770125
26,373,3.998652919897971
26,73290,3.996398915624131
26,6380,3.995907337974508
26,2064,3.994176449493234
26,31658,3.993921035539138
26,1197,3.993423334846186
26,1147,3.9891525689963436
27,858,4.553395726750649
27,1221,4.520484955112663
27,969,4.463760675619612
27,2019,4.429822895617711
27,475,4.357294441747218
27,1225,4.345981699880689
27,2959,4.340494662378779
27,1172,4.300402178902046
27,1217,4.290570479706272
27,48516,4.276559347939566
27,306,4.264906705219891
27,2571,4.263030596895875
27,318,4.260426451536673
27,3469,4.251177202654995
27,2542,4.247843519025368
27,1276,4.24379118786335
27,104913,4.236308005105087
27,7502,4.2313606553997305
27,308,4.227861246416157
27,904,4.227617947595406
27,2318,4.2260416526871385
27,58559,4.225766304090604
27,307,4.223349130685195
27,913,4.215631085359005
27,78499,4.212478830570363
27,2144,4.210366334635418
27,3363,4.2098651732715275
27,1228,4.207463484700743
27,1193,4.201653237380281
27,2917,4.1999978253224155
27,1291,4.194939674094764
27,1284,4.194767643489835
27,905,4.193945184748664
27,2064,4.192814576481287
27,1198,4.192525863597915
27,1259,4.192386623767012
27,109487,4.190873773416691
27,112552,4.189072456550181
27,1237,4.184673001933971
27,1254,4.181436412634143
28,969,4.863018827406233
28,50,4.822918110892974
28,1228,4.797324953932587
28,31658,4.793123171224525
28,905,4.7883487873654635
28,318,4.74907537543498
28,912,4.745976146191113
28,3730,4.741378007972381
28,1196,4.7310646399065845
28,1244,4.720803705680196
28,3504,4.71046724680743
28,858,4.703951436048069
28,4226,4.700415378220406
28,3462,4.698072189936391
28,260,4.696260160927687
28,68237,4.691174189486558
