user,item,estimated_rating
23,1060,4.3186556787250145
23,3469,4.309635993940456
23,1223,4.289787850710653
23,2064,4.280470292114898
23,85774,4.2705590642463696
23,994,4.269764276852078
23,515,4.267388662194124
23,1299,4.267370687682005
23,968,4.265611975011528
23,2917,4.25897319387603
23,134130,4.257644325726109
23,54881,4.2526415584296835
23,48780,4.249703091057174
23,1148,4.237645821853403
23,106782,4.229541619728942
23,194,4.224739747119437
23,1209,4.201915164466465
23,116,4.198610797873339
23,1939,4.194734812876275
23,1466,4.190940077512902
23,109487,4.190828396821889
23,3062,4.1830895583442524
23,2973,4.178583090262723
23,1948,4.176148496642564
23,5782,4.173546844327408
23,8132,4.172259220826447
23,3814,4.167693657963155
23,8228,4.164303188819199
23,70286,4.156293192129738
23,213,4.153692159693171
23,1094,4.15114316310725
23,1296,4.146396597412238
23,232,4.136232911910062
23,36,4.127416086185472
23,1066,4.120561407523883
24,969,4.671289049577039
24,260,4.552770997108832
24,31658,4.54129998396763
24,745,4.521936851953848
24,7502,4.491080585704297
24,318,4.4827091711372695
24,69481,4.441760198936324
24,3462,4.432884339960624
24,1172,4.430640145563425
24,4235,4.427222743680226
24,1228,4.412412373790535
24,2542,4.408614819609253
24,908,4.402294524743142
24,1299,4.401569059329476
24,1254,4.396092287792464
24,2959,4.3911187224445705
24,1060,4.382974559330111
24,50,4.381173201421132
24,1204,4.380408328404369
24,905,4.374721324435089
24,1197,4.371865869712348
24,1221,4.368428042687101
24,232,4.364602710430872
24,106920,4.36038249002474
24,913,4.35675499452369
24,1243,4.352744263543419
24,1147,4.342312659023552
24,922,4.34094922233315
24,1217,4.337561343346801
24,858,4.336883977600545
24,2690,4.334532045039581
24,912,4.331279516107667
24,475,4.329425060022999
24,3035,4.326261872752963
24,58559,4.318828572661536
24,1276,4.314022703238987
24,1252,4.311327180816242
24,3683,4.30680516470782
24,1945,4.306573047207495
24,4973,4.305709592568782
25,6016,4.1827479150157005
25,969,4.1420730713029545
25,76093,4.1370867413034675
25,1221,4.093020961320692
25,2318,4.078674904632167
25,318,4.064624301879922
25,904,4.056161717524974
25,1136,4.049238643580715
25,2064,4.044603339915986
25,3362,4.029391408637527
25,953,4.023343822315254
25,905,4.016822190378577
25,3462,4.011843425742584
25,56782,4.008904827386119
25,2788,4.004163011205191
25,7502,4.003489441296824
25,908,4.001542799372419
25,50,4.000161375553198
25,31658,3.986940063494128
25,1225,3.985965728870922
25,1411,3.9822589094309233
25,308,3.9812400353494017
25,86882,3.980563290299567
25,1060,3.980008805975387
25,4878,3.9710243013306883
25,2692,3.9694047763146596
25,4886,3.962624955308832
25,68157,3.962276325495956
25,1217,3.954642363171108
25,1089,3.9535894617072405
25,48516,3.95139996263992
25,4103,3.951145144361141
25,1178,3.9437728320961583
25,1207,3.942821240177903
25,1175,3.938445745269178
25,858,3.936905377041577
25,1250,3.935858199945966
25,3683,3.935557505614881
25,1224,3.9301631458007336
25,1172,3.92874368876643
26,1212,4.371747260630681
26,4993,4.200955795805034
26,1227,4.17718416641895
26,1175,4.145647802320914
26,7153,4.136028601380468
26,922,4.135103261105263
26,1225,4.123343541606083
26,5816,4.117721829650737
26,2318,4.10003860503526
26,6787,4.098703516825527
26,88125,4.082867465004547
26,969,4.057109212014816
26,899,4.055728032286067
26,4235,4.055264176989117
26,1224,4.053854297104541
26,2951,4.047293908173746
26,2064,4.0449246229545395
26,1719,4.022257882889981
26,2019,4.0198649335526575
26,926,4.015049193405431
26,954,4.012176246131887
26,307,4.010771334709894
26,1203,4.010331044574411
26,745,4.008966298565533
26,905,4.004397159399084
26,475,3.995380028450388
26,2396,3.9939835767298795
26,7502,3.993812353219795
26,5995,3.986494596641209
26,2289,3.984132347407962
26,1233,3.980931703371447
26,1172,3.9800330701756415
26,7063,3.9788929486674167
26,73290,3.9762789901366884
26,534,3.9741123339025357
26,1217,3.9696779167344167
26,1060,3.9682704164075266
26,1252,3.965500245767771
26,1223,3.963105559732714
26,1262,3.96113250813894
27,969,4.524224197736775
27,905,4.519710647316379
27,858,4.485605069141885
27,7502,4.473134047520055
27,926,4.437861540340638
27,1217,4.431572319195386
27,3462,4.427027943385713
27,1223,4.392517879612348
27,745,4.385432484441262
27,2300,4.374197014246412
27,318,4.372932908708616
27,899,4.3641784824374525
27,1172,4.341058574680343
27,1237,4.334101014497354
27,6016,4.331266998958681
27,2959,4.329077712172573
27,541,4.327614207231969
27,2542,4.3210348484797745
27,1252,4.319668520595227
27,951,4.318241414667933
27,78499,4.30614460733464
27,720,4.30571100378569
27,4235,4.298890052585272
27,48516,4.285312613018129
27,260,4.283908318128519
27,5971,4.2825056337081255
27,86882,4.2788254109158705
27,56782,4.274595087063994
27,1204,4.265718558692744
27,1219,4.264826787491741
27,904,4.260585787117765
27,1147,4.260324642732478
27,1254,4.2576355697702875
27,3362,4.255523987165816
27,922,4.2545046272660985
27,57669,4.252248254172248
27,1228,4.249888082552746
27,3683,4.242788169912704
27,1207,4.242357221570037
27,1948,4.238486565831982
28,7502,4.828330977221018
28,905,4.799284106879835
28,232,4.777099267837325
28,2076,4.76664335056289
28,858,4.743460226953769
28,922,4.717260739700876
28,968,4.703463809637819
28,969,4.698393096457816
28,5971,4.687175617721362
28,1172,4.6866840511382515
28,2318,4.684828260816412
28,608,4.673976959281648
